,timestamp,Lufttemp 2m,Luftfeuch 2m,CNR1Temp PT100,StrKurzOben,StrKurzUnten,StrLangOben,StrLangunten,IR Temp,Seil,Akku,Luftdruck,Wind Geschwin,Wind Grad,Niederschlag Summen,Status,Schnee TW,Abstand,Wind 1m MW,Wind 2m MW,Wind 3m MW,Wind 4m MW,Wind 5m MW,Lufttemp 1m TW,Luftfeuch 1m TW,Lufttemp 3m TW,Luftfeuch 3m TW,Lufttemp 4m TW,Luftfeuch 4m TW,Lufttemp 5m TW,Luftfeuch 5m TW
1,2019-05-14 00:00:00,1.15,87.84,1.5,2,-2,-16,-2,2.3,-3,12.7,908.9,0.0,184,8.0,1.307,2969,2971,0.0,0.0,0.0,0.0,0.0,1.34,91.04,1.27,98.65,1.17,95.3,1.45,93.29
2,2019-05-14 00:01:00,1.15,87.98,1.5,2,-2,-16,-2,2.3,-3,12.7,908.9,0.31,97,0.0,1.307,2969,2971,0.0,0.0,0.0,0.0,0.0,1.41,91.16,1.34,98.65,1.17,95.4,1.46,93.16
3,2019-05-14 00:02:00,1.21,87.83,1.5,2,-2,-16,-2,2.3,-3,12.7,908.9,1.36,109,0.0,1.307,2969,2971,0.0,0.12,0.03,0.58,0.7,1.36,91.14,1.34,98.56,1.24,95.4,1.5,93.05
4,2019-05-14 00:03:00,1.17,88.05,1.5,2,-2,-16,-2,2.3,-3,12.7,908.8,0.26,8,0.0,1.307,2969,2971,0.12,0.16,0.0,0.16,0.2,1.43,91.26,1.32,98.55,1.29,95.32,1.53,93.12
5,2019-05-14 00:04:00,1.21,88.2,1.5,2,-2,-16,-2,2.3,-3,12.7,908.8,0.58,346,0.0,1.307,2969,2971,0.67,0.48,0.03,0.21,0.17,1.4,91.3,1.35,98.59,1.24,95.39,1.51,93.15
6,2019-05-14 00:05:00,1.14,87.96,1.5,2,-2,-16,3,2.3,-3,12.7,908.8,1.16,177,0.0,1.307,2969,2971,0.04,0.31,0.13,0.46,0.43,1.46,91.11,1.32,98.51,1.29,95.4,1.5,93.24
7,2019-05-14 00:06:00,1.2,87.8,1.5,2,-2,-16,3,2.3,-3,12.7,908.8,0.58,132,0.0,1.307,2969,2971,0.23,0.36,0.0,0.13,0.17,1.45,90.94,1.34,98.65,1.24,95.3,1.5,93.04
8,2019-05-14 00:07:00,1.23,87.52,1.5,2,-2,-16,3,2.3,-3,12.7,908.8,0.58,89,0.0,1.307,2969,2971,0.01,0.02,0.0,0.04,0.11,1.5,90.75,1.42,98.65,1.29,95.39,1.53,92.87
9,2019-05-14 00:08:00,1.19,87.66,1.5,2,-2,-16,3,2.3,-3,12.7,908.8,0.46,124,0.0,1.307,2969,2971,0.11,0.18,0.05,0.28,0.22,1.46,90.94,1.46,98.57,1.3,95.4,1.55,93.32
10,2019-05-14 00:09:00,1.19,88.18,1.5,2,-2,-16,3,2.3,-3,12.7,908.8,0.28,71,0.0,1.307,2969,2971,0.16,0.14,0.0,0.04,0.03,1.54,91.42,1.4,98.56,1.36,95.33,1.57,93.71
11,2019-05-14 00:10:00,1.22,88.74,1.5,2,-2,-16,4,1.9,-3,12.7,908.8,0.34,152,0.0,1.307,2968,2971,0.0,0.18,0.0,0.28,0.14,1.48,91.82,1.41,98.62,1.32,95.32,1.57,93.75
12,2019-05-14 00:11:00,1.22,88.88,1.5,2,-2,-16,4,1.9,-3,12.7,908.8,0.97,189,0.0,1.307,2968,2971,0.15,0.37,0.39,0.69,0.49,1.56,91.98,1.42,98.65,1.31,95.4,1.62,93.98
13,2019-05-14 00:12:00,1.27,88.67,1.5,2,-2,-16,4,1.9,-3,12.7,908.8,0.21,103,0.0,1.307,2968,2971,0.23,0.03,0.0,0.01,0.1,1.49,91.92,1.42,98.64,1.39,95.42,1.61,93.93
14,2019-05-14 00:13:00,1.19,88.74,1.5,2,-2,-16,4,1.9,-3,12.7,908.7,3.04,348,0.0,1.307,2968,2971,1.01,1.03,0.43,1.19,1.4,1.52,91.85,1.48,98.67,1.34,95.31,1.58,93.91
15,2019-05-14 00:14:00,1.25,88.18,1.5,2,-2,-16,4,1.9,-3,12.7,908.8,1.0,40,0.0,1.307,2968,2971,0.32,0.43,0.15,0.55,0.49,1.52,91.33,1.52,98.56,1.36,95.25,1.65,93.38
16,2019-05-14 00:15:00,1.36,87.84,1.7,2,-1,-13,2,1.9,-3,12.7,908.8,0.39,76,0.0,1.307,2968,2971,0.18,0.15,0.0,0.19,0.21,1.57,91.04,1.47,98.55,1.43,95.36,1.64,93.22
17,2019-05-14 00:16:00,1.4,87.83,1.7,2,-1,-13,2,1.9,-3,12.7,908.8,0.79,315,0.0,1.307,2968,2971,0.23,0.41,0.26,0.27,0.23,1.56,91.05,1.48,98.62,1.39,95.3,1.64,93.03
18,2019-05-14 00:17:00,1.35,87.19,1.7,2,-1,-13,2,1.9,-3,12.7,908.7,0.0,315,0.0,1.307,2968,2971,0.59,0.88,0.44,0.28,0.16,1.65,90.29,1.56,98.58,1.43,95.33,1.68,92.67
19,2019-05-14 00:18:00,1.37,87.3,1.7,2,-1,-13,2,1.9,-3,12.7,908.8,0.68,99,0.0,1.307,2968,2971,0.0,0.09,0.0,0.16,0.21,1.62,90.53,1.55,98.64,1.52,95.21,1.71,92.84
20,2019-05-14 00:19:00,1.4,87.57,1.7,2,-1,-13,2,1.9,-3,12.7,908.8,0.21,95,0.0,1.307,2968,2971,0.0,0.09,0.0,0.0,0.04,1.71,90.54,1.64,98.65,1.48,95.3,1.73,92.93
21,2019-05-14 00:20:00,1.49,87.48,1.7,2,-1,-11,-1,2.3,-3,12.6,908.7,1.68,130,0.0,1.307,2968,2971,0.09,0.06,0.0,0.12,0.44,1.65,90.79,1.66,98.55,1.48,95.4,1.73,92.86
22,2019-05-14 00:21:00,1.49,87.48,1.7,2,-1,-11,-1,2.3,-3,12.6,908.7,0.42,26,0.0,1.307,2968,2971,0.1,0.21,0.0,0.1,0.16,1.73,90.77,1.58,98.6,1.55,95.3,1.75,93.41
23,2019-05-14 00:22:00,1.43,87.87,1.7,2,-1,-11,-1,2.3,-3,12.6,908.7,1.56,125,0.0,1.307,2968,2971,0.3,0.39,0.0,0.32,0.51,1.62,90.95,1.55,98.61,1.46,95.36,1.73,93.26
24,2019-05-14 00:23:00,1.39,87.99,1.7,2,-1,-11,-1,2.3,-3,12.6,908.7,0.57,68,0.0,1.307,2968,2971,0.21,0.33,0.01,0.37,0.31,1.7,91.17,1.62,98.6,1.43,95.41,1.73,93.44
25,2019-05-14 00:24:00,1.37,88.12,1.7,2,-1,-11,-1,2.3,-3,12.6,908.7,0.0,68,0.0,1.307,2968,2971,0.14,0.2,0.0,0.03,0.05,1.61,91.33,1.57,98.65,1.43,95.31,1.75,93.45
26,2019-05-14 00:25:00,1.44,88.15,1.8,2,-2,-12,-1,2.3,-3,12.6,908.6,2.26,132,0.0,1.307,2968,2971,0.18,0.38,0.13,0.85,0.92,1.68,91.23,1.61,98.66,1.44,95.37,1.7,93.39
27,2019-05-14 00:26:00,1.37,88.19,1.8,2,-2,-12,-1,2.3,-3,12.6,908.6,0.72,210,0.0,1.307,2968,2971,0.5,1.27,0.84,0.78,0.41,1.68,91.41,1.56,98.57,1.53,95.42,1.77,93.18
28,2019-05-14 00:27:00,1.36,88.34,1.8,2,-2,-12,-1,2.3,-3,12.6,908.6,1.53,96,0.0,1.307,2968,2971,0.31,0.2,0.08,0.46,0.5,1.71,91.56,1.56,98.56,1.53,95.3,1.8,93.5
29,2019-05-14 00:28:00,1.35,88.55,1.8,2,-2,-12,-1,2.3,-3,12.6,908.6,2.14,106,0.0,1.307,2968,2971,0.0,0.05,0.03,0.76,0.85,1.68,91.61,1.54,98.65,1.45,95.31,1.81,93.59
30,2019-05-14 00:29:00,1.37,88.34,1.8,2,-2,-12,-1,2.3,-3,12.6,908.6,0.16,97,0.0,1.307,2968,2971,0.02,0.23,0.03,0.07,0.14,1.63,91.59,1.59,98.65,1.45,95.38,1.75,93.54
31,2019-05-14 00:30:00,1.37,88.48,1.7,2,-2,-15,2,2.4,-3,12.7,908.6,0.6,143,0.0,1.307,2969,2971,0.31,0.38,0.0,0.04,0.13,1.65,91.62,1.58,98.65,1.43,95.4,1.73,93.59
32,2019-05-14 00:31:00,1.37,88.44,1.7,2,-2,-15,2,2.4,-3,12.7,908.6,1.38,352,0.0,1.307,2969,2971,0.35,0.49,0.1,0.37,0.65,1.6,91.42,1.6,98.57,1.51,95.39,1.72,93.66
33,2019-05-14 00:32:00,1.32,87.68,1.7,2,-2,-15,2,2.4,-3,12.7,908.4,0.75,94,0.0,1.307,2969,2971,0.6,0.73,0.17,0.43,0.46,1.59,90.59,1.51,98.55,1.43,95.3,1.7,92.83
34,2019-05-14 00:33:00,1.48,86.42,1.7,2,-2,-15,2,2.4,-3,12.7,908.6,0.33,124,0.0,1.307,2969,2971,0.18,0.1,0.0,0.0,0.07,1.65,89.51,1.54,98.53,1.47,95.09,1.73,91.7
35,2019-05-14 00:34:00,1.44,86.15,1.7,2,-2,-15,2,2.4,-3,12.7,908.6,1.44,71,0.0,1.307,2969,2971,0.61,0.39,0.0,0.29,0.79,1.68,89.22,1.59,98.58,1.56,95.36,1.74,91.93
36,2019-05-14 00:35:00,1.41,85.88,1.7,2,-1,-17,-1,2.4,-3,12.7,908.6,0.49,326,0.0,1.307,2969,2971,0.06,0.12,0.0,0.17,0.27,1.67,89.02,1.6,98.6,1.5,94.82,1.77,91.51
37,2019-05-14 00:36:00,1.49,86.04,1.7,2,-1,-17,-1,2.4,-3,12.7,908.4,0.17,86,0.0,1.307,2969,2971,0.0,0.05,0.0,0.22,0.09,1.71,89.22,1.65,98.62,1.52,94.85,1.76,91.59
38,2019-05-14 00:37:00,1.4,85.91,1.7,2,-1,-17,-1,2.4,-3,12.7,908.4,0.22,320,0.0,1.307,2969,2971,0.33,0.25,0.1,0.56,0.37,1.65,88.97,1.65,98.44,1.57,94.56,1.79,91.33
39,2019-05-14 00:38:00,1.37,85.77,1.7,2,-1,-17,-1,2.4,-3,12.7,908.4,1.43,147,0.0,1.307,2969,2971,0.11,0.28,0.26,0.5,0.52,1.72,88.75,1.55,98.51,1.49,94.6,1.76,91.42
40,2019-05-14 00:39:00,1.49,86.1,1.7,2,-1,-17,-1,2.4,-3,12.7,908.4,1.67,54,0.0,1.307,2969,2971,0.43,0.67,0.62,0.82,0.82,1.65,89.16,1.57,98.53,1.55,95.03,1.81,91.56
41,2019-05-14 00:40:00,1.38,86.1,1.6,2,-2,-19,8,2.1,-3,12.6,908.4,0.84,6,0.0,1.307,2969,2970,0.0,0.11,0.0,0.31,0.23,1.74,89.1,1.59,98.55,1.49,94.77,1.82,91.44
42,2019-05-14 00:41:00,1.38,86.07,1.6,2,-2,-19,8,2.1,-3,12.6,908.3,0.49,258,0.0,1.307,2969,2970,0.41,0.51,0.0,0.03,0.12,1.67,89.23,1.61,98.59,1.48,95.08,1.82,91.59
43,2019-05-14 00:42:00,1.48,86.15,1.6,2,-2,-19,8,2.1,-3,12.6,908.4,2.32,109,0.0,1.307,2969,2970,0.27,0.44,0.11,0.49,0.75,1.62,89.2,1.61,98.62,1.49,95.17,1.79,91.52
44,2019-05-14 00:43:00,1.42,86.76,1.6,2,-2,-19,8,2.1,-3,12.6,908.4,3.85,28,0.0,1.307,2969,2970,0.19,0.69,0.66,1.26,0.64,1.67,90.0,1.64,98.54,1.49,95.35,1.72,91.86
45,2019-05-14 00:44:00,1.37,86.3,1.6,2,-2,-19,8,2.1,-3,12.6,908.4,0.0,28,0.0,1.307,2969,2970,0.18,0.34,0.0,0.23,0.23,1.65,89.53,1.57,98.54,1.46,94.91,1.74,91.31
46,2019-05-14 00:45:00,1.49,86.14,1.7,2,-2,-19,0,2.1,-3,12.6,908.4,2.14,121,0.0,1.307,2969,2970,0.18,0.43,0.17,0.29,0.46,1.71,89.54,1.59,98.52,1.55,94.9,1.78,91.49
47,2019-05-14 00:46:00,1.43,86.15,1.7,2,-2,-19,0,2.1,-3,12.6,908.4,1.6,14,0.0,1.307,2969,2970,1.27,1.45,0.56,0.61,0.58,1.65,89.29,1.62,98.58,1.49,94.88,1.77,91.36
48,2019-05-14 00:47:00,1.42,85.62,1.7,2,-2,-19,0,2.1,-3,12.6,908.4,0.7,153,0.0,1.307,2969,2970,0.57,0.67,0.82,1.0,0.52,1.74,88.81,1.61,98.6,1.55,94.42,1.79,91.08
49,2019-05-14 00:48:00,1.53,85.89,1.7,2,-2,-19,0,2.1,-3,12.6,908.3,0.4,38,0.0,1.307,2969,2970,0.04,0.0,0.0,0.14,0.12,1.68,89.11,1.67,98.62,1.52,94.63,1.79,91.26
50,2019-05-14 00:49:00,1.38,85.69,1.7,2,-2,-19,0,2.1,-3,12.6,908.3,0.68,127,0.0,1.307,2969,2970,0.15,0.12,0.0,0.26,0.16,1.72,88.52,1.67,98.51,1.5,94.12,1.79,90.72
51,2019-05-14 00:50:00,1.53,84.97,1.8,2,-2,-18,-1,2.2,-3,12.6,908.3,2.5,156,0.0,1.311,2969,2970,0.55,0.9,0.92,1.22,1.18,1.73,87.98,1.67,98.52,1.56,93.32,1.79,90.53
52,2019-05-14 00:51:00,1.53,86.13,1.8,2,-2,-18,-1,2.2,-3,12.6,908.3,0.35,101,0.0,1.311,2969,2970,0.7,0.63,0.33,0.4,0.12,1.68,89.59,1.62,98.46,1.47,95.19,1.78,91.45
53,2019-05-14 00:52:00,1.41,86.2,1.8,2,-2,-18,-1,2.2,-3,12.6,908.3,1.24,19,0.0,1.311,2969,2970,0.22,0.64,0.07,0.39,1.29,1.64,89.25,1.61,98.58,1.56,94.79,1.73,91.38
54,2019-05-14 00:53:00,1.39,85.62,1.8,2,-2,-18,-1,2.2,-3,12.6,908.3,0.0,19,0.0,1.311,2969,2970,0.18,0.28,0.0,0.14,0.05,1.68,88.71,1.59,98.61,1.52,94.12,1.77,90.98
55,2019-05-14 00:54:00,1.45,85.36,1.8,2,-2,-18,-1,2.2,-3,12.6,908.3,1.92,144,0.0,1.311,2969,2970,0.43,0.74,0.56,0.76,0.77,1.75,88.43,1.69,98.59,1.6,93.81,1.82,90.82
56,2019-05-14 00:55:00,1.46,85.48,1.7,2,-2,-15,-3,2.2,-3,12.6,908.3,1.7,108,0.0,1.311,2969,2970,0.24,0.25,0.26,0.63,0.59,1.71,88.48,1.7,98.51,1.55,94.02,1.79,90.95
57,2019-05-14 00:56:00,1.43,85.24,1.7,2,-2,-15,-3,2.2,-3,12.6,908.3,0.92,82,0.0,1.311,2969,2970,0.35,0.54,0.41,0.49,0.24,1.77,88.33,1.64,98.59,1.52,93.89,1.8,90.66
58,2019-05-14 00:57:00,1.56,86.13,1.7,2,-2,-15,-3,2.2,-3,12.6,908.2,0.98,135,0.0,1.311,2969,2970,0.4,0.72,0.28,0.29,0.3,1.74,89.13,1.61,98.57,1.59,94.46,1.8,91.08
59,2019-05-14 00:58:00,1.51,85.37,1.7,2,-2,-15,-3,2.2,-3,12.6,908.2,1.36,220,0.0,1.311,2969,2970,0.14,0.05,0.0,0.01,0.13,1.72,88.27,1.66,98.56,1.53,93.76,1.81,90.68
60,2019-05-14 00:59:00,1.46,85.0,1.7,2,-2,-15,-3,2.2,-3,12.6,908.3,1.65,135,0.0,1.311,2969,2970,0.11,0.23,0.12,0.41,0.37,1.71,88.17,1.67,98.6,1.63,93.82,1.83,90.67
61,2019-05-14 01:00:00,1.44,84.92,1.8,2,-1,-16,8,2.2,-3,12.6,908.2,1.68,122,0.0,1.307,2969,2971,0.0,0.0,0.0,0.37,0.52,1.74,87.87,1.72,98.43,1.53,93.54,1.84,90.69
62,2019-05-14 01:01:00,1.44,85.86,1.8,2,-1,-16,8,2.2,-3,12.6,908.3,1.29,146,0.0,1.307,2969,2971,0.07,0.14,0.06,0.61,0.53,1.81,89.03,1.66,98.5,1.61,94.69,1.8,91.38
63,2019-05-14 01:02:00,1.49,85.69,1.8,2,-1,-16,8,2.2,-3,12.6,908.2,1.3,28,0.0,1.307,2969,2971,0.37,0.42,0.01,0.21,0.55,1.71,88.65,1.64,98.5,1.52,94.31,1.81,91.1
64,2019-05-14 01:03:00,1.46,84.51,1.8,2,-1,-16,8,2.2,-3,12.6,908.2,1.4,161,0.0,1.307,2969,2971,0.92,0.84,0.54,0.63,0.66,1.82,87.36,1.67,98.52,1.62,92.65,1.82,90.12
65,2019-05-14 01:04:00,1.61,83.88,1.8,2,-1,-16,8,2.2,-3,12.6,908.2,0.66,277,0.0,1.307,2969,2971,0.73,0.6,0.35,0.39,0.92,1.8,86.71,1.75,98.59,1.68,92.17,1.86,89.68
66,2019-05-14 01:05:00,1.56,83.76,1.8,2,-2,-19,-5,2.2,-3,12.6,908.2,0.36,187,0.0,1.307,2969,2971,0.11,0.89,0.47,0.44,0.5,1.86,86.65,1.77,98.59,1.64,91.93,1.92,89.59
67,2019-05-14 01:06:00,1.52,83.86,1.8,2,-2,-19,-5,2.2,-3,12.6,908.1,2.78,135,0.0,1.307,2969,2971,0.47,0.58,0.55,1.06,1.05,1.79,86.93,1.77,98.49,1.68,92.41,1.94,90.11
68,2019-05-14 01:07:00,1.59,85.52,1.8,2,-2,-19,-5,2.2,-3,12.6,908.1,1.33,99,0.0,1.307,2969,2971,0.34,0.55,0.3,0.58,0.49,1.74,88.85,1.7,98.52,1.53,93.89,1.89,90.88
69,2019-05-14 01:08:00,1.47,85.26,1.8,2,-2,-19,-5,2.2,-3,12.6,908.1,2.71,151,0.0,1.307,2969,2971,0.69,1.03,1.11,1.41,1.27,1.71,88.32,1.62,98.5,1.52,93.3,1.86,90.27
70,2019-05-14 01:09:00,1.43,84.83,1.8,2,-2,-19,-5,2.2,-3,12.6,908.1,2.82,73,0.0,1.307,2969,2971,1.45,1.88,1.05,1.08,1.24,1.69,88.08,1.61,98.46,1.49,93.0,1.85,90.19
71,2019-05-14 01:10:00,1.46,84.51,1.8,2,-2,-20,-9,1.9,-3,12.6,908.1,1.53,85,0.0,1.307,2969,2971,1.35,0.86,0.72,0.83,0.82,1.78,87.88,1.69,98.59,1.53,92.46,1.85,89.65
72,2019-05-14 01:11:00,1.46,83.81,1.8,2,-2,-20,-9,1.9,-3,12.6,908.2,1.36,97,0.0,1.307,2969,2971,0.18,0.13,0.13,0.58,0.65,1.77,86.83,1.73,98.58,1.57,91.43,1.89,89.28
73,2019-05-14 01:12:00,1.47,83.38,1.8,2,-2,-20,-9,1.9,-3,12.6,908.1,1.33,331,0.0,1.307,2969,2971,0.18,0.63,0.1,0.43,0.5,1.81,86.32,1.75,98.48,1.6,91.2,1.88,89.13
74,2019-05-14 01:13:00,1.48,83.04,1.8,2,-2,-20,-9,1.9,-3,12.6,908.1,2.47,125,0.0,1.307,2969,2971,0.52,0.93,0.61,0.85,0.98,1.73,86.04,1.7,98.48,1.66,90.59,1.83,88.75
75,2019-05-14 01:14:00,1.62,83.38,1.8,2,-2,-20,-9,1.9,-3,12.6,908.1,2.87,125,0.0,1.307,2969,2971,0.97,1.05,0.82,1.15,1.01,1.75,86.54,1.7,98.46,1.58,91.03,1.83,88.99
76,2019-05-14 01:15:00,1.53,82.59,1.8,2,-2,-20,-7,1.9,-3,12.6,908.0,2.07,170,0.0,1.307,2969,2971,1.22,1.48,1.24,1.41,1.17,1.79,85.77,1.68,98.4,1.65,89.55,1.82,87.94
77,2019-05-14 01:16:00,1.49,82.27,1.8,2,-2,-20,-7,1.9,-3,12.6,907.9,1.87,102,0.0,1.307,2969,2971,0.73,1.28,0.9,0.89,0.95,1.73,85.34,1.68,98.54,1.61,89.36,1.85,87.76
78,2019-05-14 01:17:00,1.52,82.7,1.8,2,-2,-20,-7,1.9,-3,12.6,908.1,0.19,162,0.0,1.307,2969,2971,0.45,0.74,0.3,0.51,0.31,1.83,85.86,1.76,98.55,1.68,90.21,1.85,88.14
79,2019-05-14 01:18:00,1.62,81.92,1.8,2,-2,-20,-7,1.9,-3,12.6,908.1,0.74,187,0.0,1.307,2969,2971,0.13,0.11,0.0,0.13,0.28,1.78,85.13,1.77,98.45,1.58,89.3,1.9,87.69
80,2019-05-14 01:19:00,1.54,82.14,1.8,2,-2,-20,-7,1.9,-3,12.6,908.1,1.47,137,0.0,1.307,2969,2971,0.14,0.2,0.0,0.23,0.42,1.76,85.1,1.7,98.46,1.67,89.65,1.93,87.92
81,2019-05-14 01:20:00,1.56,83.11,1.9,2,-2,-19,-3,2.0,-3,12.6,908.1,2.89,92,0.0,1.307,2969,2971,0.48,0.62,0.4,0.97,1.03,1.83,86.25,1.69,98.54,1.57,90.48,1.92,88.65
82,2019-05-14 01:21:00,1.56,82.98,1.9,2,-2,-19,-3,2.0,-3,12.6,908.1,1.33,87,0.0,1.307,2969,2971,0.36,0.61,0.03,0.28,0.47,1.75,86.1,1.71,98.54,1.63,90.09,1.9,88.36
83,2019-05-14 01:22:00,1.44,82.12,1.9,2,-2,-19,-3,2.0,-3,12.6,908.1,0.83,263,0.0,1.307,2969,2971,0.75,0.28,0.0,0.37,1.23,1.81,85.3,1.73,98.54,1.59,88.95,1.91,87.45
84,2019-05-14 01:23:00,1.49,82.01,1.9,2,-2,-19,-3,2.0,-3,12.6,908.1,0.52,282,0.0,1.307,2969,2971,1.2,0.71,0.05,0.27,0.25,1.82,85.14,1.7,98.55,1.63,89.14,1.89,87.54
85,2019-05-14 01:24:00,1.62,81.69,1.9,2,-2,-19,-3,2.0,-3,12.6,908.1,1.93,132,0.0,1.307,2969,2971,0.53,0.75,0.41,0.59,1.04,1.79,84.69,1.78,98.56,1.62,89.14,1.9,87.72
86,2019-05-14 01:25:00,1.56,82.14,1.9,2,-2,-20,0,2.0,-3,12.6,908.1,2.18,137,0.0,1.307,2969,2971,0.0,0.2,0.63,0.66,0.68,1.86,85.2,1.74,98.54,1.63,89.33,1.89,87.76
87,2019-05-14 01:26:00,1.53,81.69,1.9,2,-2,-20,0,2.0,-3,12.6,907.9,0.61,158,0.0,1.307,2969,2971,0.44,0.61,0.24,0.46,0.44,1.79,84.82,1.74,98.55,1.62,88.66,1.89,87.19
88,2019-05-14 01:27:00,1.62,82.22,1.9,2,-2,-20,0,2.0,-3,12.6,907.9,0.57,127,0.0,1.307,2969,2971,0.4,0.6,0.22,0.3,0.17,1.74,85.3,1.75,98.55,1.57,89.82,1.9,88.38
89,2019-05-14 01:28:00,1.59,82.62,1.9,2,-2,-20,0,2.0,-3,12.6,908.0,1.38,77,0.0,1.307,2969,2971,0.28,0.2,0.0,0.39,0.7,1.8,85.79,1.75,98.54,1.62,89.76,1.85,88.14
90,2019-05-14 01:29:00,1.46,82.37,1.9,2,-2,-20,0,2.0,-3,12.6,908.0,1.71,64,0.0,1.307,2969,2971,0.26,0.48,0.04,0.91,0.8,1.71,85.43,1.67,98.46,1.56,89.34,1.85,87.6
91,2019-05-14 01:30:00,1.46,82.63,1.9,2,-2,-20,4,1.9,-3,12.6,908.0,2.08,106,0.0,1.296,2969,2971,0.5,0.72,0.94,1.21,0.95,1.8,85.68,1.69,98.45,1.59,89.56,1.85,87.77
92,2019-05-14 01:31:00,1.46,81.86,1.9,2,-2,-20,4,1.9,-3,12.6,907.9,1.97,135,0.0,1.296,2969,2971,1.4,1.6,1.39,1.3,1.12,1.74,85.12,1.7,98.49,1.61,89.16,1.86,87.64
93,2019-05-14 01:32:00,1.62,80.73,1.9,2,-2,-20,4,1.9,-3,12.6,907.9,3.15,94,0.0,1.296,2969,2971,0.61,0.66,0.96,1.11,1.11,1.75,83.62,1.71,98.45,1.62,87.39,1.89,86.38
94,2019-05-14 01:33:00,1.49,80.99,1.9,2,-2,-20,4,1.9,-3,12.6,908.1,0.4,265,0.0,1.296,2969,2971,0.64,0.98,1.13,0.95,0.82,1.84,83.97,1.78,98.55,1.6,87.81,1.89,86.68
95,2019-05-14 01:34:00,1.51,80.7,1.9,2,-2,-20,4,1.9,-3,12.6,907.9,1.12,180,0.0,1.296,2969,2971,0.45,0.42,0.09,0.62,0.63,1.83,83.8,1.72,98.37,1.65,87.35,1.9,86.51
96,2019-05-14 01:35:00,1.46,81.25,1.8,2,-2,-21,-6,1.9,-3,12.6,908.0,1.11,76,0.0,1.296,2969,2971,1.15,0.66,0.46,0.88,0.59,1.75,84.08,1.67,98.44,1.56,88.15,1.88,87.26
97,2019-05-14 01:36:00,1.61,81.4,1.8,2,-2,-21,-6,1.9,-3,12.6,907.9,1.64,163,0.0,1.296,2969,2971,0.78,1.07,0.61,1.0,0.98,1.82,84.27,1.75,98.37,1.58,88.57,1.86,87.46
98,2019-05-14 01:37:00,1.46,81.93,1.8,2,-2,-21,-6,1.9,-3,12.6,907.8,1.45,137,0.0,1.296,2969,2971,0.68,0.99,0.59,0.73,0.72,1.73,84.68,1.7,98.46,1.56,88.95,1.85,87.41
99,2019-05-14 01:38:00,1.42,82.13,1.8,2,-2,-21,-6,1.9,-3,12.6,907.8,1.48,213,0.0,1.296,2969,2971,0.7,0.8,0.66,0.79,0.93,1.68,84.84,1.7,98.36,1.58,88.36,1.85,86.8
100,2019-05-14 01:39:00,1.56,81.11,1.8,2,-2,-21,-6,1.9,-3,12.6,907.8,0.33,162,0.0,1.296,2969,2971,0.7,1.13,0.44,0.59,0.48,1.68,83.88,1.64,98.52,1.58,87.54,1.91,86.38
101,2019-05-14 01:40:00,1.49,79.92,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,2.61,111,0.0,1.307,2969,2971,0.37,0.47,0.1,0.54,0.79,1.72,82.87,1.67,98.44,1.66,86.89,1.9,86.21
102,2019-05-14 01:41:00,1.49,80.5,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,1.47,168,0.0,1.307,2969,2971,0.53,0.87,0.75,1.08,1.32,1.74,83.19,1.67,98.52,1.54,86.6,1.9,85.75
103,2019-05-14 01:42:00,1.48,79.21,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,0.56,98,0.0,1.307,2969,2971,0.56,0.74,0.17,0.25,0.24,1.78,81.88,1.74,98.52,1.62,85.37,1.89,84.99
104,2019-05-14 01:43:00,1.62,79.05,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,1.21,296,0.0,1.307,2969,2971,0.39,0.39,0.04,0.31,0.6,1.78,81.66,1.74,98.51,1.58,85.32,1.89,85.0
105,2019-05-14 01:44:00,1.61,78.99,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,0.79,334,0.0,1.307,2969,2971,0.45,0.89,0.07,0.7,0.65,1.78,81.67,1.74,98.52,1.6,85.37,1.85,85.2
106,2019-05-14 01:45:00,1.5,79.34,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,2.59,102,0.0,1.307,2969,2971,0.51,0.44,0.1,0.47,0.31,1.8,81.85,1.73,98.49,1.62,85.83,1.85,85.36
107,2019-05-14 01:46:00,1.48,80.16,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,1.07,187,0.0,1.307,2969,2971,0.04,0.04,0.0,0.14,0.44,1.71,82.77,1.71,98.43,1.54,86.3,1.82,86.07
108,2019-05-14 01:47:00,1.43,80.19,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,1.9,198,0.0,1.307,2969,2971,0.59,0.63,0.53,0.89,0.94,1.71,83.0,1.64,98.47,1.58,86.72,1.85,85.98
109,2019-05-14 01:48:00,1.5,79.51,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,0.54,177,0.0,1.307,2969,2971,0.41,0.32,0.47,0.51,0.46,1.74,82.13,1.64,98.5,1.5,85.85,1.84,85.42
110,2019-05-14 01:49:00,1.49,80.15,1.8,2,-2,-21,0,1.8,-3,12.6,907.8,2.74,149,0.0,1.307,2969,2971,1.6,1.51,0.85,1.58,1.6,1.62,82.99,1.65,98.44,1.54,86.58,1.84,86.13
